QUERY_HASH,AGGREGATE_HASH,COLUMN_TYPE,TABLE_NAME,COLUMN_NAME,GROUP_BY_COLUMN_COUNT,AGGREGATE_COLUMN_COUNT,INPUT_ROWS,OUTPUT_ROWS,RUNTIME_NS,DESCRIPTION
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_sold_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_ship_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_sold_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_ship_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_sold_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_ship_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_sold_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_ship_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
8a500b8350e13fe5,75f306c179bc15a9,REFERENCE,catalog_sales,3,5,cs_sold_date_sk,286801,90,154416558,"AggregateHash GroupBy ColumnIDs: 5, 6, 7 Aggregates: SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk <= 30 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 30 AND cs_ship_date_sk - cs_sold_date_sk <= 60 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 60 AND cs_ship_date_sk - cs_sold_date_sk <= 90 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 90 AND cs_ship_date_sk - cs_sold_date_sk <= 120 THEN 1 ELSE 0 END), SUM(CASE WHEN cs_ship_date_sk - cs_sold_date_sk > 120 THEN 1 ELSE 0 END)"
e045c72cfee071ed,1bf8bd55f9e59394,REFERENCE,store_sales,0,3,ss_customer_sk,834792,1,10495439,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END)"
e045c72cfee071ed,1bf8bd55f9e59394,REFERENCE,catalog_sales,0,3,cs_bill_customer_sk,834792,1,10495439,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END)"
e045c72cfee071ed,1bf8bd55f9e59394,REFERENCE,store_sales,0,3,ss_customer_sk,834792,1,10495439,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END)"
e045c72cfee071ed,1bf8bd55f9e59394,REFERENCE,catalog_sales,0,3,cs_bill_customer_sk,834792,1,10495439,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END)"
e045c72cfee071ed,1bf8bd55f9e59394,REFERENCE,store_sales,0,3,ss_customer_sk,834792,1,10495439,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END)"
e045c72cfee071ed,1bf8bd55f9e59394,REFERENCE,catalog_sales,0,3,cs_bill_customer_sk,834792,1,10495439,"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END), SUM(CASE WHEN ss_customer_sk IS NOT NULL AND cs_bill_customer_sk IS NOT NULL THEN 1 ELSE 0 END)"
e045c72cfee071ed,6157ceaa2c7a0e53,REFERENCE,store_sales,2,0,ss_customer_sk,553861,547500,406296556,"AggregateHash GroupBy ColumnIDs: 2, 1 Aggregates: "
e045c72cfee071ed,6157ceaa2c7a0e53,REFERENCE,store_sales,2,0,ss_item_sk,553861,547500,406296556,"AggregateHash GroupBy ColumnIDs: 2, 1 Aggregates: "
e045c72cfee071ed,9cd36be33294bd0c,REFERENCE,catalog_sales,2,0,cs_bill_customer_sk,287535,287466,178028399,"AggregateHash GroupBy ColumnIDs: 1, 2 Aggregates: "
e045c72cfee071ed,9cd36be33294bd0c,REFERENCE,catalog_sales,2,0,cs_item_sk,287535,287466,178028399,"AggregateHash GroupBy ColumnIDs: 1, 2 Aggregates: "
65cf99f6be86c7f4,b831fc4aa94fc7c9,REFERENCE,store_sales,1,1,ss_customer_sk,7983,7216,1902947,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN sr_return_quantity IS NOT NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE ss_quantity * ss_sales_price END)"
65cf99f6be86c7f4,b831fc4aa94fc7c9,REFERENCE,store_returns,1,1,sr_return_quantity,7983,7216,1902947,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN sr_return_quantity IS NOT NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE ss_quantity * ss_sales_price END)"
65cf99f6be86c7f4,b831fc4aa94fc7c9,REFERENCE,store_sales,1,1,ss_sales_price,7983,7216,1902947,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN sr_return_quantity IS NOT NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE ss_quantity * ss_sales_price END)"
65cf99f6be86c7f4,b831fc4aa94fc7c9,REFERENCE,store_sales,1,1,ss_quantity,7983,7216,1902947,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN sr_return_quantity IS NOT NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE ss_quantity * ss_sales_price END)"
65cf99f6be86c7f4,b831fc4aa94fc7c9,REFERENCE,store_sales,1,1,ss_sales_price,7983,7216,1902947,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN sr_return_quantity IS NOT NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE ss_quantity * ss_sales_price END)"
65cf99f6be86c7f4,b831fc4aa94fc7c9,REFERENCE,store_sales,1,1,ss_quantity,7983,7216,1902947,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN sr_return_quantity IS NOT NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE ss_quantity * ss_sales_price END)"
65cf99f6be86c7f4,b831fc4aa94fc7c9,REFERENCE,store_returns,1,1,sr_return_quantity,7983,7216,1902947,"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN sr_return_quantity IS NOT NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE ss_quantity * ss_sales_price END)"
c86892b6d2937a1c,1af7d06a731f0d0d,REFERENCE,call_center,5,1,cc_call_center_id,1,1,111194,"AggregateHash GroupBy ColumnIDs: 19, 20, 21, 8, 9 Aggregates: SUM(cr_net_loss)"
c86892b6d2937a1c,1af7d06a731f0d0d,REFERENCE,call_center,5,1,cc_name,1,1,111194,"AggregateHash GroupBy ColumnIDs: 19, 20, 21, 8, 9 Aggregates: SUM(cr_net_loss)"
c86892b6d2937a1c,1af7d06a731f0d0d,REFERENCE,call_center,5,1,cc_manager,1,1,111194,"AggregateHash GroupBy ColumnIDs: 19, 20, 21, 8, 9 Aggregates: SUM(cr_net_loss)"
c86892b6d2937a1c,1af7d06a731f0d0d,REFERENCE,customer_demographics,5,1,cd_marital_status,1,1,111194,"AggregateHash GroupBy ColumnIDs: 19, 20, 21, 8, 9 Aggregates: SUM(cr_net_loss)"
c86892b6d2937a1c,1af7d06a731f0d0d,REFERENCE,customer_demographics,5,1,cd_education_status,1,1,111194,"AggregateHash GroupBy ColumnIDs: 19, 20, 21, 8, 9 Aggregates: SUM(cr_net_loss)"
c86892b6d2937a1c,1af7d06a731f0d0d,REFERENCE,catalog_returns,5,1,cr_net_loss,1,1,111194,"AggregateHash GroupBy ColumnIDs: 19, 20, 21, 8, 9 Aggregates: SUM(cr_net_loss)"
aecea1dd577191a6,2d7f3ed69cf01877,REFERENCE,reason,1,3,r_reason_desc,7,6,128865,"AggregateHash GroupBy ColumnIDs: 15 Aggregates: AVG(ws_quantity), AVG(wr_refunded_cash), AVG(wr_fee)"
aecea1dd577191a6,2d7f3ed69cf01877,REFERENCE,web_sales,1,3,ws_quantity,7,6,128865,"AggregateHash GroupBy ColumnIDs: 15 Aggregates: AVG(ws_quantity), AVG(wr_refunded_cash), AVG(wr_fee)"
aecea1dd577191a6,2d7f3ed69cf01877,REFERENCE,web_returns,1,3,wr_refunded_cash,7,6,128865,"AggregateHash GroupBy ColumnIDs: 15 Aggregates: AVG(ws_quantity), AVG(wr_refunded_cash), AVG(wr_fee)"
aecea1dd577191a6,2d7f3ed69cf01877,REFERENCE,web_returns,1,3,wr_fee,7,6,128865,"AggregateHash GroupBy ColumnIDs: 15 Aggregates: AVG(ws_quantity), AVG(wr_refunded_cash), AVG(wr_fee)"
1c41ac70227eb819,491b103408d2bdb6,REFERENCE,catalog_returns,2,1,cr_returning_customer_sk,28260,27796,14297842,"AggregateHash GroupBy ColumnIDs: 3, 1 Aggregates: SUM(cr_return_amt_inc_tax)"
1c41ac70227eb819,491b103408d2bdb6,REFERENCE,customer_address,2,1,ca_state,28260,27796,14297842,"AggregateHash GroupBy ColumnIDs: 3, 1 Aggregates: SUM(cr_return_amt_inc_tax)"
1c41ac70227eb819,491b103408d2bdb6,REFERENCE,catalog_returns,2,1,cr_return_amt_inc_tax,28260,27796,14297842,"AggregateHash GroupBy ColumnIDs: 3, 1 Aggregates: SUM(cr_return_amt_inc_tax)"
1c41ac70227eb819,367d50db2dd3edd1,REFERENCE,customer_address,1,1,ca_state,27796,52,1183117,"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(SUM(cr_return_amt_inc_tax))"
1c41ac70227eb819,367d50db2dd3edd1,REFERENCE,catalog_returns,1,1,cr_return_amt_inc_tax,27796,52,1183117,"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(SUM(cr_return_amt_inc_tax))"
741bc3f2dfb09756,c25e5d90a605652f,REFERENCE,store_sales,4,2,ss_ticket_number,75163,7468,52712786,"AggregateHash GroupBy ColumnIDs: 5, 1, 3, 16 Aggregates: SUM(ss_coupon_amt), SUM(ss_net_profit)"
741bc3f2dfb09756,c25e5d90a605652f,REFERENCE,store_sales,4,2,ss_customer_sk,75163,7468,52712786,"AggregateHash GroupBy ColumnIDs: 5, 1, 3, 16 Aggregates: SUM(ss_coupon_amt), SUM(ss_net_profit)"
741bc3f2dfb09756,c25e5d90a605652f,REFERENCE,store_sales,4,2,ss_addr_sk,75163,7468,52712786,"AggregateHash GroupBy ColumnIDs: 5, 1, 3, 16 Aggregates: SUM(ss_coupon_amt), SUM(ss_net_profit)"
741bc3f2dfb09756,c25e5d90a605652f,REFERENCE,store,4,2,s_city,75163,7468,52712786,"AggregateHash GroupBy ColumnIDs: 5, 1, 3, 16 Aggregates: SUM(ss_coupon_amt), SUM(ss_net_profit)"
